BidID,Price,Quantity,Period,ParentBidID,AR,Location,FC,x_solution,y_solution,cleared_volume,z_solution,pi_star,delta_star,consumer_surplus,producer_surplus
17836,308.925,120.0,2,164,0.6,3,65.904,1.0,1.0,120.0,1.0,281.175,0.0,3330.0,0.0
17837,308.925,559.2,2,164,0.0,3,65.904,1.0,1.0,559.2,1.0,281.175,0.0,15517.800000000001,0.0
17838,543.825,5.28,2,164,0.0,3,65.904,1.0,1.0,5.28,1.0,281.175,0.0,1386.7920000000001,0.0
17839,308.925,120.0,3,164,0.6,3,65.904,1.0,1.0,120.0,1.0,207.22499999999997,0.0,12204.000000000005,0.0
17840,308.925,559.2,3,164,0.0,3,65.904,1.0,1.0,559.2,1.0,207.22499999999997,0.0,56870.64000000003,0.0
17841,543.825,5.28,3,164,0.0,3,65.904,1.0,1.0,5.28,1.0,207.22499999999997,0.0,1777.2480000000005,0.0
17842,308.925,120.0,4,164,0.6,3,65.904,1.0,1.0,120.0,1.0,207.22499999999997,0.0,12204.000000000005,0.0
17843,308.925,559.2,4,164,0.0,3,65.904,1.0,1.0,559.2,1.0,207.22499999999997,0.0,56870.64000000003,0.0
17844,543.825,5.28,4,164,0.0,3,65.904,1.0,1.0,5.28,1.0,207.22499999999997,0.0,1777.2480000000005,0.0
17845,308.925,120.0,5,164,0.6,3,65.904,1.0,1.0,120.0,1.0,306.075,0.0,342.00000000000273,0.0
17846,308.925,559.2,5,164,0.0,3,65.904,1.0,1.0,559.2,1.0,306.075,0.0,1593.7200000000128,0.0
17847,543.825,5.28,5,164,0.0,3,65.904,1.0,1.0,5.28,1.0,306.075,0.0,1255.3200000000004,0.0
17848,308.925,120.0,6,164,0.6,3,65.904,1.0,1.0,120.0,1.0,306.075,0.0,342.00000000000273,0.0
17849,308.925,559.2,6,164,0.0,3,65.904,1.0,1.0,559.2,1.0,306.075,0.0,1593.7200000000128,0.0
17850,543.825,5.28,6,164,0.0,3,65.904,1.0,1.0,5.28,1.0,306.075,0.0,1255.3200000000004,0.0
17851,308.925,120.0,7,164,0.6,3,65.904,1.0,1.0,120.0,1.0,306.075,0.0,342.00000000000273,0.0
17852,308.925,559.2,7,164,0.0,3,65.904,1.0,1.0,559.2,1.0,306.075,0.0,1593.7200000000128,0.0
17853,543.825,5.28,7,164,0.0,3,65.904,1.0,1.0,5.28,1.0,306.075,0.0,1255.3200000000004,0.0
17854,308.925,120.0,8,164,0.6,3,65.904,1.0,1.0,120.0,1.0,281.175,0.0,3330.0,0.0
17855,308.925,559.2,8,164,0.0,3,65.904,1.0,1.0,559.2,1.0,281.175,0.0,15517.800000000001,0.0
17856,543.825,5.28,8,164,0.0,3,65.904,1.0,1.0,5.28,1.0,281.175,0.0,1386.7920000000001,0.0
17857,308.925,120.0,9,164,0.6,3,65.904,1.0,1.0,120.0,1.0,207.225,0.0,12204.000000000002,0.0
17858,308.925,559.2,9,164,0.0,3,65.904,1.0,1.0,559.2,1.0,207.225,0.0,56870.640000000014,0.0
17859,543.825,5.28,9,164,0.0,3,65.904,1.0,1.0,5.28,1.0,207.225,0.0,1777.2480000000003,0.0
17860,308.925,120.0,10,164,0.6,3,65.904,1.0,1.0,120.0,1.0,306.075,0.0,342.00000000000273,0.0
17861,308.925,559.2,10,164,0.0,3,65.904,1.0,1.0,559.2,1.0,306.075,0.0,1593.7200000000128,0.0
17862,543.825,5.28,10,164,0.0,3,65.904,1.0,1.0,5.28,1.0,306.075,0.0,1255.3200000000004,0.0
17863,308.925,120.0,11,164,0.6,3,65.904,1.0,1.0,120.0,1.0,299.475,0.0,1133.9999999999986,0.0
17864,308.925,559.2,11,164,0.0,3,65.904,1.0,1.0,559.2,1.0,299.475,0.0,5284.439999999994,0.0
17865,543.825,5.28,11,164,0.0,3,65.904,1.0,1.0,5.28,1.0,299.475,0.0,1290.1680000000001,0.0
17866,308.925,120.0,12,164,0.6,3,65.904,1.0,1.0,120.0,1.0,299.475,0.0,1133.9999999999986,0.0
17867,308.925,559.2,12,164,0.0,3,65.904,1.0,1.0,559.2,1.0,299.475,0.0,5284.439999999994,0.0
17868,543.825,5.28,12,164,0.0,3,65.904,1.0,1.0,5.28,1.0,299.475,0.0,1290.1680000000001,0.0
17869,308.925,120.0,13,164,0.6,3,65.904,1.0,1.0,120.0,1.0,299.475,0.0,1133.9999999999986,0.0
17870,308.925,559.2,13,164,0.0,3,65.904,1.0,1.0,559.2,1.0,299.475,0.0,5284.439999999994,0.0
17871,543.825,5.28,13,164,0.0,3,65.904,1.0,1.0,5.28,1.0,299.475,0.0,1290.1680000000001,0.0
17872,308.925,120.0,14,164,0.6,3,65.904,1.0,1.0,120.0,1.0,281.175,0.0,3330.0,0.0
17873,308.925,559.2,14,164,0.0,3,65.904,1.0,1.0,559.2,1.0,281.175,0.0,15517.800000000001,0.0
17874,543.825,5.28,14,164,0.0,3,65.904,1.0,1.0,5.28,1.0,281.175,0.0,1386.7920000000001,0.0
17875,308.925,120.0,15,164,0.6,3,65.904,1.0,1.0,120.0,1.0,281.175,0.0,3330.0,0.0
17876,308.925,559.2,15,164,0.0,3,65.904,1.0,1.0,559.2,1.0,281.175,0.0,15517.800000000001,0.0
17877,543.825,5.28,15,164,0.0,3,65.904,1.0,1.0,5.28,1.0,281.175,0.0,1386.7920000000001,0.0
17878,308.925,120.0,16,164,0.6,3,65.904,1.0,1.0,120.0,1.0,306.075,0.0,342.00000000000273,0.0
17879,308.925,559.2,16,164,0.0,3,65.904,1.0,1.0,559.2,1.0,306.075,0.0,1593.7200000000128,0.0
17880,543.825,5.28,16,164,0.0,3,65.904,1.0,1.0,5.28,1.0,306.075,0.0,1255.3200000000004,0.0
17881,308.925,120.0,17,164,0.6,3,65.904,0.0,-0.0,0.0,1.0,319.275,0,0.0,0.0
17882,308.925,188.0,17,164,0.0,3,65.904,0.0,-0.0,0.0,1.0,319.275,0,0.0,0.0
17883,543.825,376.48,17,164,0.0,3,65.904,1.0,1.0,376.48,1.0,319.275,0.0,84538.58400000003,0.0
17884,308.925,96.0,18,164,0.6,3,65.904,0.0,-0.0,0.0,1.0,676.125,0,0.0,0.0
17885,5437.875,588.48,18,164,0.0,3,65.904,1.0,1.0,588.48,1.0,676.125,0.0,2.80219464e6,0.0
17886,308.925,64.0,19,164,0.6,3,65.904,0.0,-0.0,0.0,1.0,556.875,0,0.0,0.0
17887,5437.875,620.48,19,164,0.0,3,65.904,1.0,1.0,620.48,1.0,556.875,0.0,3.02856288e6,0.0
17888,308.925,24.0,20,164,0.6,3,65.904,0.0,-0.0,0.0,1.0,676.125,0,0.0,0.0
17889,5437.875,660.48,20,164,0.0,3,65.904,1.0,1.0,660.48,1.0,676.125,0.0,3.14504064e6,0.0
17890,54.375,684.48,21,164,0.6,3,65.904,0.0,-0.0,0.0,1.0,319.275,0,0.0,0.0
17891,54.375,684.48,22,164,0.6,3,65.904,0.0,-0.0,0.0,1.0,190.875,0,0.0,0.0
17892,54.375,684.48,23,164,0.6,3,65.904,0.0,-0.0,0.0,1.0,299.475,0,0.0,0.0
17893,54.375,684.48,24,164,0.6,3,65.904,0.0,-0.0,0.0,1.0,281.175,0,0.0,0.0
17894,306.075,125.6,1,165,0.6,3,65.296,0.0,-0.0,0.0,1.0,308.925,0,0.0,0.0
17895,306.075,202.4,1,165,0.0,3,65.296,0.0,-0.0,0.0,1.0,308.925,0,0.0,0.0
17896,543.825,1.52,1,165,0.0,3,65.296,1.0,1.0,1.52,1.0,308.925,0.0,357.04800000000006,0.0
17897,306.075,125.6,2,165,0.6,3,65.296,-0.0,-0.0,-0.0,1.0,281.175,0,0.0,0.0
17898,306.075,202.4,2,165,0.0,3,65.296,-0.0,-0.0,-0.0,1.0,281.175,0,0.0,0.0
17899,543.825,1.52,2,165,0.0,3,65.296,1.0,1.0,1.52,1.0,281.175,0.0,399.22800000000007,0.0
17900,306.075,125.6,3,165,0.6,3,65.296,1.0,1.0,125.6,1.0,207.22499999999997,0.0,12415.560000000003,0.0
17901,306.075,202.4,3,165,0.0,3,65.296,1.0,1.0,202.4,1.0,207.22499999999997,0.0,20007.240000000005,0.0
17902,543.825,1.52,3,165,0.0,3,65.296,1.0,1.0,1.52,1.0,207.22499999999997,0.0,511.6320000000001,0.0
17903,306.075,125.6,4,165,0.6,3,65.296,1.0,1.0,125.6,1.0,207.22499999999997,0.0,12415.560000000003,0.0
17904,306.075,202.4,4,165,0.0,3,65.296,1.0,1.0,202.4,1.0,207.22499999999997,0.0,20007.240000000005,0.0
17905,543.825,1.52,4,165,0.0,3,65.296,1.0,1.0,1.52,1.0,207.22499999999997,0.0,511.6320000000001,0.0
17906,306.075,125.6,5,165,0.6,3,65.296,0.6694250318471414,1.0,84.07978400000096,1.0,306.075,0.0,0.0,0.0
17907,306.075,202.4,5,165,0.0,3,65.296,1.0,1.0,202.4,1.0,306.075,0.0,0.0,0.0
17908,543.825,1.52,5,165,0.0,3,65.296,1.0,1.0,1.52,1.0,306.075,0.0,361.3800000000001,0.0
17909,306.075,125.6,6,165,0.6,3,65.296,0.6000099999999999,1.0,75.36125599999998,1.0,306.075,0.0,0.0,0.0
17910,306.075,202.4,6,165,0.0,3,65.296,0.9264760079051414,1.0,187.51874400000062,1.0,306.075,0.0,0.0,0.0
17911,543.825,1.52,6,165,0.0,3,65.296,1.0,1.0,1.52,1.0,306.075,0.0,361.3800000000001,0.0
17912,306.075,125.6,7,165,0.6,3,65.296,0.7515923566878997,1.0,94.4000000000002,1.0,306.075,0.0,0.0,0.0
17913,306.075,202.4,7,165,0.0,3,65.296,1.0,1.0,202.4,1.0,306.075,0.0,0.0,0.0
17914,543.825,1.52,7,165,0.0,3,65.296,1.0,1.0,1.52,1.0,306.075,0.0,361.3800000000001,0.0
17915,306.075,125.6,8,165,0.6,3,65.296,-0.0,-0.0,-0.0,1.0,281.175,0,0.0,0.0
17916,306.075,202.4,8,165,0.0,3,65.296,1.0,1.0,202.4,1.0,281.175,0.0,5039.759999999996,0.0
17917,543.825,1.52,8,165,0.0,3,65.296,1.0,1.0,1.52,1.0,281.175,0.0,399.22800000000007,0.0
17918,306.075,125.6,9,165,0.6,3,65.296,1.0,1.0,125.6,1.0,207.225,0.0,12415.56,0.0
17919,306.075,202.4,9,165,0.0,3,65.296,1.0,1.0,202.4,1.0,207.225,0.0,20007.239999999998,0.0
17920,543.825,1.52,9,165,0.0,3,65.296,1.0,1.0,1.52,1.0,207.225,0.0,511.63200000000006,0.0
17921,306.075,125.6,10,165,0.6,3,65.296,0.8420382165605059,1.0,105.75999999999954,1.0,306.075,0.0,0.0,0.0
17922,306.075,202.4,10,165,0.0,3,65.296,1.0,1.0,202.4,1.0,306.075,0.0,0.0,0.0
17923,543.825,1.52,10,165,0.0,3,65.296,1.0,1.0,1.52,1.0,306.075,0.0,361.3800000000001,0.0
17924,306.075,125.6,11,165,0.6,3,65.296,1.0,1.0,125.6,1.0,299.475,0.0,828.9599999999957,0.0
17925,306.075,202.4,11,165,0.0,3,65.296,1.0,1.0,202.4,1.0,299.475,0.0,1335.839999999993,0.0
17926,543.825,1.52,11,165,0.0,3,65.296,1.0,1.0,1.52,1.0,299.475,0.0,371.41200000000003,0.0
17927,306.075,125.6,12,165,0.6,3,65.296,1.0,1.0,125.6,1.0,299.475,0.0,828.9599999999957,0.0
17928,306.075,202.4,12,165,0.0,3,65.296,1.0,1.0,202.4,1.0,299.475,0.0,1335.839999999993,0.0
17929,543.825,1.52,12,165,0.0,3,65.296,1.0,1.0,1.52,1.0,299.475,0.0,371.41200000000003,0.0
17930,306.075,125.6,13,165,0.6,3,65.296,1.0,1.0,125.6,1.0,299.475,0.0,828.9599999999957,0.0
17931,306.075,202.4,13,165,0.0,3,65.296,1.0,1.0,202.4,1.0,299.475,0.0,1335.839999999993,0.0
17932,543.825,1.52,13,165,0.0,3,65.296,1.0,1.0,1.52,1.0,299.475,0.0,371.41200000000003,0.0
17933,306.075,125.6,14,165,0.6,3,65.296,1.0,1.0,125.6,1.0,281.175,0.0,3127.439999999997,0.0
17934,306.075,202.4,14,165,0.0,3,65.296,1.0,1.0,202.4,1.0,281.175,0.0,5039.759999999996,0.0
17935,543.825,1.52,14,165,0.0,3,65.296,1.0,1.0,1.52,1.0,281.175,0.0,399.22800000000007,0.0
17936,306.075,125.6,15,165,0.6,3,65.296,1.0,1.0,125.6,1.0,281.175,0.0,3127.439999999997,0.0
17937,306.075,202.4,15,165,0.0,3,65.296,1.0,1.0,202.4,1.0,281.175,0.0,5039.759999999996,0.0
17938,543.825,1.52,15,165,0.0,3,65.296,1.0,1.0,1.52,1.0,281.175,0.0,399.22800000000007,0.0
17939,306.075,125.6,16,165,0.6,3,65.296,0.7579617834395017,1.0,95.20000000000141,1.0,306.075,0.0,0.0,0.0
17940,306.075,202.4,16,165,0.0,3,65.296,1.0,1.0,202.4,1.0,306.075,0.0,0.0,0.0
17941,543.825,1.52,16,165,0.0,3,65.296,1.0,1.0,1.52,1.0,306.075,0.0,361.3800000000001,0.0
17942,306.075,125.6,17,165,0.6,3,65.296,0.0,-0.0,0.0,1.0,319.275,0,0.0,0.0
17943,306.075,110.4,17,165,0.0,3,65.296,0.0,-0.0,0.0,1.0,319.275,0,0.0,0.0
17944,543.825,93.52,17,165,0.0,3,65.296,1.0,1.0,93.52,1.0,319.275,0.0,20999.916000000005,0.0
17945,306.075,88.0,18,165,0.6,3,65.296,0.0,-0.0,0.0,1.0,676.125,0,0.0,0.0
17946,5437.875,241.52,18,165,0.0,3,65.296,1.0,1.0,241.52,1.0,676.125,0.0,1.15005786e6,0.0
17947,306.075,64.0,19,165,0.6,3,65.296,0.0,-0.0,0.0,1.0,556.875,0,0.0,0.0
17948,5437.875,265.52,19,165,0.0,3,65.296,1.0,1.0,265.52,1.0,556.875,0.0,1.2960031199999999e6,0.0
17949,306.075,24.0,20,165,0.6,3,65.296,0.0,-0.0,0.0,1.0,676.125,0,0.0,0.0
17950,5437.875,305.52,20,165,0.0,3,65.296,1.0,1.0,305.52,1.0,676.125,0.0,1.4548098599999999e6,0.0
17951,54.375,329.52,21,165,0.6,3,65.296,0.0,-0.0,0.0,1.0,319.275,0,0.0,0.0
17952,54.375,329.52,22,165,0.6,3,65.296,0.0,-0.0,0.0,1.0,190.875,0,0.0,0.0
17953,54.375,329.52,23,165,0.6,3,65.296,0.0,-0.0,0.0,1.0,299.475,0,0.0,0.0
17954,54.375,329.52,24,165,0.6,3,65.296,0.0,-0.0,0.0,1.0,281.175,0,0.0,0.0
17955,3160.125,-136.0,1,166,0.6,3,67.416,0.0,-0.0,-0.0,1.0,308.925,0,0.0,0.0
17956,3160.125,-176.0,1,166,0.0,3,67.416,0.0,-0.0,-0.0,1.0,308.925,0,0.0,0.0
17957,543.825,-0.72,1,166,0.0,3,67.416,0.0,-0.0,-0.0,1.0,308.925,0,0.0,0.0
17958,3160.125,-136.0,2,166,0.6,3,67.416,0.0,-0.0,-0.0,1.0,281.175,0,0.0,0.0
17959,3160.125,-176.0,2,166,0.0,3,67.416,0.0,-0.0,-0.0,1.0,281.175,0,0.0,0.0
17960,543.825,-0.72,2,166,0.0,3,67.416,0.0,-0.0,-0.0,1.0,281.175,0,0.0,0.0
17961,3160.125,-136.0,3,166,0.6,3,67.416,0.0,-0.0,-0.0,1.0,207.22499999999997,0,0.0,0.0
17962,3160.125,-176.0,3,166,0.0,3,67.416,0.0,-0.0,-0.0,1.0,207.22499999999997,0,0.0,0.0
17963,543.825,-0.72,3,166,0.0,3,67.416,0.0,-0.0,-0.0,1.0,207.22499999999997,0,0.0,0.0
17964,3160.125,-136.0,4,166,0.6,3,67.416,0.0,-0.0,-0.0,1.0,207.22499999999997,0,0.0,0.0
17965,3160.125,-176.0,4,166,0.0,3,67.416,0.0,-0.0,-0.0,1.0,207.22499999999997,0,0.0,0.0
17966,543.825,-0.72,4,166,0.0,3,67.416,0.0,-0.0,-0.0,1.0,207.22499999999997,0,0.0,0.0
17967,3160.125,-136.0,5,166,0.6,3,67.416,0.0,-0.0,-0.0,1.0,306.075,0,0.0,0.0
17968,3160.125,-176.0,5,166,0.0,3,67.416,0.0,-0.0,-0.0,1.0,306.075,0,0.0,0.0
17969,543.825,-0.72,5,166,0.0,3,67.416,0.0,-0.0,-0.0,1.0,306.075,0,0.0,0.0
17970,3160.125,-136.0,6,166,0.6,3,67.416,0.0,-0.0,-0.0,1.0,306.075,0,0.0,0.0
17971,3160.125,-176.0,6,166,0.0,3,67.416,0.0,-0.0,-0.0,1.0,306.075,0,0.0,0.0
17972,543.825,-0.72,6,166,0.0,3,67.416,0.0,-0.0,-0.0,1.0,306.075,0,0.0,0.0
17973,3160.125,-136.0,7,166,0.6,3,67.416,0.0,-0.0,-0.0,1.0,306.075,0,0.0,0.0
17974,3160.125,-176.0,7,166,0.0,3,67.416,0.0,-0.0,-0.0,1.0,306.075,0,0.0,0.0
17975,543.825,-0.72,7,166,0.0,3,67.416,0.0,-0.0,-0.0,1.0,306.075,0,0.0,0.0
17976,3160.125,-136.0,8,166,0.6,3,67.416,0.0,-0.0,-0.0,1.0,281.175,0,0.0,0.0
17977,3160.125,-176.0,8,166,0.0,3,67.416,0.0,-0.0,-0.0,1.0,281.175,0,0.0,0.0
17978,543.825,-0.72,8,166,0.0,3,67.416,0.0,-0.0,-0.0,1.0,281.175,0,0.0,0.0
17979,3160.125,-136.0,9,166,0.6,3,67.416,0.0,-0.0,-0.0,1.0,207.225,0,0.0,0.0
17980,3160.125,-176.0,9,166,0.0,3,67.416,0.0,-0.0,-0.0,1.0,207.225,0,0.0,0.0
17981,543.825,-0.72,9,166,0.0,3,67.416,0.0,-0.0,-0.0,1.0,207.225,0,0.0,0.0
17982,3160.125,-136.0,10,166,0.6,3,67.416,0.0,-0.0,-0.0,1.0,306.075,0,0.0,0.0
17983,3160.125,-176.0,10,166,0.0,3,67.416,0.0,-0.0,-0.0,1.0,306.075,0,0.0,0.0
17984,543.825,-0.72,10,166,0.0,3,67.416,0.0,-0.0,-0.0,1.0,306.075,0,0.0,0.0
17985,3160.125,-136.0,11,166,0.6,3,67.416,0.0,-0.0,-0.0,1.0,299.475,0,0.0,0.0
17986,3160.125,-176.0,11,166,0.0,3,67.416,0.0,-0.0,-0.0,1.0,299.475,0,0.0,0.0
17987,543.825,-0.72,11,166,0.0,3,67.416,0.0,-0.0,-0.0,1.0,299.475,0,0.0,0.0
17988,3160.125,-136.0,12,166,0.6,3,67.416,0.0,-0.0,-0.0,1.0,299.475,0,0.0,0.0
17989,3160.125,-176.0,12,166,0.0,3,67.416,0.0,-0.0,-0.0,1.0,299.475,0,0.0,0.0
17990,543.825,-0.72,12,166,0.0,3,67.416,0.0,-0.0,-0.0,1.0,299.475,0,0.0,0.0
17991,3160.125,-136.0,13,166,0.6,3,67.416,0.0,-0.0,-0.0,1.0,299.475,0,0.0,0.0
17992,3160.125,-176.0,13,166,0.0,3,67.416,0.0,-0.0,-0.0,1.0,299.475,0,0.0,0.0
17993,543.825,-0.72,13,166,0.0,3,67.416,0.0,-0.0,-0.0,1.0,299.475,0,0.0,0.0
17994,3160.125,-136.0,14,166,0.6,3,67.416,0.0,-0.0,-0.0,1.0,281.175,0,0.0,0.0
17995,3160.125,-176.0,14,166,0.0,3,67.416,0.0,-0.0,-0.0,1.0,281.175,0,0.0,0.0
17996,543.825,-0.72,14,166,0.0,3,67.416,0.0,-0.0,-0.0,1.0,281.175,0,0.0,0.0
17997,3160.125,-136.0,15,166,0.6,3,67.416,0.0,-0.0,-0.0,1.0,281.175,0,0.0,0.0
17998,3160.125,-176.0,15,166,0.0,3,67.416,0.0,-0.0,-0.0,1.0,281.175,0,0.0,0.0
17999,543.825,-0.72,15,166,0.0,3,67.416,0.0,-0.0,-0.0,1.0,281.175,0,0.0,0.0
18000,3160.125,-136.0,16,166,0.6,3,67.416,0.0,-0.0,-0.0,1.0,306.075,0,0.0,0.0
18001,3160.125,-176.0,16,166,0.0,3,67.416,0.0,-0.0,-0.0,1.0,306.075,0,0.0,0.0
18002,543.825,-0.72,16,166,0.0,3,67.416,0.0,-0.0,-0.0,1.0,306.075,0,0.0,0.0
18003,3160.125,-136.0,17,166,0.6,3,67.416,0.0,-0.0,-0.0,1.0,319.275,0,0.0,0.0
18004,3160.125,-100.0,17,166,0.0,3,67.416,0.0,-0.0,-0.0,1.0,319.275,0,0.0,0.0
18005,543.825,-76.72,17,166,0.0,3,67.416,0.0,-0.0,-0.0,1.0,319.275,0,0.0,0.0
18006,3160.125,-88.0,18,166,0.6,3,67.416,0.0,-0.0,-0.0,1.0,676.125,0,0.0,0.0
18007,5437.875,-224.72,18,166,0.0,3,67.416,0.0,-0.0,-0.0,1.0,676.125,0,0.0,0.0
18008,3160.125,-64.0,19,166,0.6,3,67.416,0.0,-0.0,-0.0,1.0,556.875,0,0.0,0.0
18009,5437.875,-248.72,19,166,0.0,3,67.416,0.0,-0.0,-0.0,1.0,556.875,0,0.0,0.0
18010,3160.125,-24.0,20,166,0.6,3,67.416,0.0,-0.0,-0.0,1.0,676.125,0,0.0,0.0
18011,5437.875,-288.72,20,166,0.0,3,67.416,0.0,-0.0,-0.0,1.0,676.125,0,0.0,0.0
18012,54.375,-312.72,21,166,0.6,3,67.416,1.0,1.0,-312.72,1.0,319.275,0.0,0.0,0.0
18013,54.375,-312.72,22,166,0.6,3,67.416,1.0,1.0,-312.72,1.0,190.875,0.0,0.0,0.0
18014,54.375,-312.72,23,166,0.6,3,67.416,1.0,1.0,-312.72,1.0,299.475,0.0,0.0,0.0
18015,54.375,-312.72,24,166,0.6,3,67.416,1.0,1.0,-312.72,1.0,281.175,0.0,0.0,0.0
18016,314.175,-120.0,1,167,0.6,3,67.024,0.0,-0.0,-0.0,1.0,308.925,0,0.0,0.0
18017,314.175,-200.0,1,167,0.0,3,67.024,0.0,-0.0,-0.0,1.0,308.925,0,0.0,0.0
18018,543.825,-1.44,1,167,0.0,3,67.024,0.0,-0.0,-0.0,1.0,308.925,0,0.0,0.0
18019,314.175,-120.0,2,167,0.6,3,67.024,0.0,-0.0,-0.0,1.0,281.175,0,0.0,0.0
18020,314.175,-200.0,2,167,0.0,3,67.024,0.0,-0.0,-0.0,1.0,281.175,0,0.0,0.0
18021,543.825,-1.44,2,167,0.0,3,67.024,0.0,-0.0,-0.0,1.0,281.175,0,0.0,0.0
18022,314.175,-120.0,3,167,0.6,3,67.024,0.0,-0.0,-0.0,1.0,207.22499999999997,0,0.0,0.0
18023,314.175,-200.0,3,167,0.0,3,67.024,0.0,-0.0,-0.0,1.0,207.22499999999997,0,0.0,0.0
18024,543.825,-1.44,3,167,0.0,3,67.024,0.0,-0.0,-0.0,1.0,207.22499999999997,0,0.0,0.0
18025,314.175,-120.0,4,167,0.6,3,67.024,0.0,-0.0,-0.0,1.0,207.22499999999997,0,0.0,0.0
18026,314.175,-200.0,4,167,0.0,3,67.024,0.0,-0.0,-0.0,1.0,207.22499999999997,0,0.0,0.0
18027,543.825,-1.44,4,167,0.0,3,67.024,0.0,-0.0,-0.0,1.0,207.22499999999997,0,0.0,0.0
18028,314.175,-120.0,5,167,0.6,3,67.024,0.0,-0.0,-0.0,1.0,306.075,0,0.0,0.0
18029,314.175,-200.0,5,167,0.0,3,67.024,0.0,-0.0,-0.0,1.0,306.075,0,0.0,0.0
18030,543.825,-1.44,5,167,0.0,3,67.024,0.0,-0.0,-0.0,1.0,306.075,0,0.0,0.0
18031,314.175,-120.0,6,167,0.6,3,67.024,0.0,-0.0,-0.0,1.0,306.075,0,0.0,0.0
18032,314.175,-200.0,6,167,0.0,3,67.024,0.0,-0.0,-0.0,1.0,306.075,0,0.0,0.0
18033,543.825,-1.44,6,167,0.0,3,67.024,0.0,-0.0,-0.0,1.0,306.075,0,0.0,0.0
18034,314.175,-120.0,7,167,0.6,3,67.024,0.0,-0.0,-0.0,1.0,306.075,0,0.0,0.0
18035,314.175,-200.0,7,167,0.0,3,67.024,0.0,-0.0,-0.0,1.0,306.075,0,0.0,0.0
18036,543.825,-1.44,7,167,0.0,3,67.024,0.0,-0.0,-0.0,1.0,306.075,0,0.0,0.0
18037,314.175,-120.0,8,167,0.6,3,67.024,0.0,-0.0,-0.0,1.0,281.175,0,0.0,0.0
18038,314.175,-200.0,8,167,0.0,3,67.024,0.0,-0.0,-0.0,1.0,281.175,0,0.0,0.0
18039,543.825,-1.44,8,167,0.0,3,67.024,0.0,-0.0,-0.0,1.0,281.175,0,0.0,0.0
18040,314.175,-120.0,9,167,0.6,3,67.024,0.0,-0.0,-0.0,1.0,207.225,0,0.0,0.0
18041,314.175,-200.0,9,167,0.0,3,67.024,0.0,-0.0,-0.0,1.0,207.225,0,0.0,0.0
18042,543.825,-1.44,9,167,0.0,3,67.024,0.0,-0.0,-0.0,1.0,207.225,0,0.0,0.0
18043,314.175,-120.0,10,167,0.6,3,67.024,0.0,-0.0,-0.0,1.0,306.075,0,0.0,0.0
18044,314.175,-200.0,10,167,0.0,3,67.024,0.0,-0.0,-0.0,1.0,306.075,0,0.0,0.0
18045,543.825,-1.44,10,167,0.0,3,67.024,0.0,-0.0,-0.0,1.0,306.075,0,0.0,0.0
18046,314.175,-120.0,11,167,0.6,3,67.024,0.0,-0.0,-0.0,1.0,299.475,0,0.0,0.0
18047,314.175,-200.0,11,167,0.0,3,67.024,0.0,-0.0,-0.0,1.0,299.475,0,0.0,0.0
18048,543.825,-1.44,11,167,0.0,3,67.024,0.0,-0.0,-0.0,1.0,299.475,0,0.0,0.0
18049,314.175,-120.0,12,167,0.6,3,67.024,0.0,-0.0,-0.0,1.0,299.475,0,0.0,0.0
18050,314.175,-200.0,12,167,0.0,3,67.024,0.0,-0.0,-0.0,1.0,299.475,0,0.0,0.0
18051,543.825,-1.44,12,167,0.0,3,67.024,0.0,-0.0,-0.0,1.0,299.475,0,0.0,0.0
18052,314.175,-120.0,13,167,0.6,3,67.024,0.0,-0.0,-0.0,1.0,299.475,0,0.0,0.0
18053,314.175,-200.0,13,167,0.0,3,67.024,0.0,-0.0,-0.0,1.0,299.475,0,0.0,0.0
18054,543.825,-1.44,13,167,0.0,3,67.024,0.0,-0.0,-0.0,1.0,299.475,0,0.0,0.0
18055,314.175,-120.0,14,167,0.6,3,67.024,0.0,-0.0,-0.0,1.0,281.175,0,0.0,0.0
18056,314.175,-200.0,14,167,0.0,3,67.024,0.0,-0.0,-0.0,1.0,281.175,0,0.0,0.0
18057,543.825,-1.44,14,167,0.0,3,67.024,0.0,-0.0,-0.0,1.0,281.175,0,0.0,0.0
18058,314.175,-120.0,15,167,0.6,3,67.024,0.0,-0.0,-0.0,1.0,281.175,0,0.0,0.0
18059,314.175,-200.0,15,167,0.0,3,67.024,0.0,-0.0,-0.0,1.0,281.175,0,0.0,0.0
18060,543.825,-1.44,15,167,0.0,3,67.024,0.0,-0.0,-0.0,1.0,281.175,0,0.0,0.0
18061,314.175,-120.0,16,167,0.6,3,67.024,0.0,-0.0,-0.0,1.0,306.075,0,0.0,0.0
18062,314.175,-200.0,16,167,0.0,3,67.024,0.0,-0.0,-0.0,1.0,306.075,0,0.0,0.0
18063,543.825,-1.44,16,167,0.0,3,67.024,0.0,-0.0,-0.0,1.0,306.075,0,0.0,0.0
18064,314.175,-120.0,17,167,0.6,3,67.024,1.0,1.0,-120.0,1.0,319.275,0.0,0.0,0.0
18065,314.175,-116.0,17,167,0.0,3,67.024,1.0,1.0,-116.0,1.0,319.275,0.0,0.0,0.0
18066,543.825,-85.44,17,167,0.0,3,67.024,0.0,-0.0,-0.0,1.0,319.275,0,0.0,0.0
18067,314.175,-88.0,18,167,0.6,3,67.024,1.0,1.0,-88.0,1.0,676.125,0.0,0.0,0.0
