BidID,Price,Quantity,Period,ParentBidID,AR,Location,FC,x_solution,y_solution,cleared_volume,z_solution,pi_star,delta_star,payment,surplus
15938,6751.125,11.2,9,142,0.0,3,44.208,1.0,1.0,11.2,1.0,225.37500000000003,0.0,2524.2000000000003,73088.4
15939,207.225,104.0,10,142,0.6,3,44.208,0.0,-0.0,0.0,1.0,281.175,0.0,0.0,0.0
15940,207.225,48.0,10,142,0.0,3,44.208,0.0,-0.0,0.0,1.0,281.175,0.0,0.0,0.0
15941,207.225,9.6,10,142,0.0,3,44.208,0.0,-0.0,0.0,1.0,281.175,0.0,0.0,0.0
15942,207.225,9.6,10,142,0.0,3,44.208,0.0,-0.0,0.0,1.0,281.175,0.0,0.0,0.0
15943,207.225,9.6,10,142,0.0,3,44.208,0.0,-0.0,0.0,1.0,281.175,0.0,0.0,0.0
15944,207.225,9.6,10,142,0.0,3,44.208,0.0,-0.0,0.0,1.0,281.175,0.0,0.0,0.0
15945,207.225,9.6,10,142,0.0,3,44.208,0.0,-0.0,0.0,1.0,281.175,0.0,0.0,0.0
15946,6751.125,11.2,10,142,0.0,3,44.208,1.0,1.0,11.2,1.0,281.175,0.0,3149.16,72463.43999999999
15947,207.225,104.0,11,142,0.6,3,44.208,0.0,-0.0,0.0,1.0,281.175,0.0,0.0,0.0
15948,207.225,48.0,11,142,0.0,3,44.208,0.0,-0.0,0.0,1.0,281.175,0.0,0.0,0.0
15949,207.225,9.6,11,142,0.0,3,44.208,0.0,-0.0,0.0,1.0,281.175,0.0,0.0,0.0
15950,207.225,9.6,11,142,0.0,3,44.208,0.0,-0.0,0.0,1.0,281.175,0.0,0.0,0.0
15951,207.225,9.6,11,142,0.0,3,44.208,0.0,-0.0,0.0,1.0,281.175,0.0,0.0,0.0
15952,207.225,9.6,11,142,0.0,3,44.208,0.0,-0.0,0.0,1.0,281.175,0.0,0.0,0.0
15953,207.225,9.6,11,142,0.0,3,44.208,0.0,-0.0,0.0,1.0,281.175,0.0,0.0,0.0
15954,6751.125,11.2,11,142,0.0,3,44.208,1.0,1.0,11.2,1.0,281.175,0.0,3149.16,72463.43999999999
15955,207.225,104.0,12,142,0.6,3,44.208,0.0,-0.0,0.0,1.0,281.175,0.0,0.0,0.0
15956,207.225,48.0,12,142,0.0,3,44.208,0.0,-0.0,0.0,1.0,281.175,0.0,0.0,0.0
15957,207.225,9.6,12,142,0.0,3,44.208,0.0,-0.0,0.0,1.0,281.175,0.0,0.0,0.0
15958,207.225,9.6,12,142,0.0,3,44.208,0.0,-0.0,0.0,1.0,281.175,0.0,0.0,0.0
15959,207.225,9.6,12,142,0.0,3,44.208,0.0,-0.0,0.0,1.0,281.175,0.0,0.0,0.0
15960,207.225,9.6,12,142,0.0,3,44.208,0.0,-0.0,0.0,1.0,281.175,0.0,0.0,0.0
15961,207.225,9.6,12,142,0.0,3,44.208,0.0,-0.0,0.0,1.0,281.175,0.0,0.0,0.0
15962,6751.125,11.2,12,142,0.0,3,44.208,1.0,1.0,11.2,1.0,281.175,0.0,3149.16,72463.43999999999
15963,207.225,104.0,13,142,0.6,3,44.208,0.0,-0.0,0.0,1.0,281.175,0.0,0.0,0.0
15964,207.225,48.0,13,142,0.0,3,44.208,0.0,-0.0,0.0,1.0,281.175,0.0,0.0,0.0
15965,207.225,9.6,13,142,0.0,3,44.208,0.0,-0.0,0.0,1.0,281.175,0.0,0.0,0.0
15966,207.225,9.6,13,142,0.0,3,44.208,0.0,-0.0,0.0,1.0,281.175,0.0,0.0,0.0
15967,207.225,9.6,13,142,0.0,3,44.208,0.0,-0.0,0.0,1.0,281.175,0.0,0.0,0.0
15968,207.225,9.6,13,142,0.0,3,44.208,0.0,-0.0,0.0,1.0,281.175,0.0,0.0,0.0
15969,207.225,9.6,13,142,0.0,3,44.208,0.0,-0.0,0.0,1.0,281.175,0.0,0.0,0.0
15970,6751.125,11.2,13,142,0.0,3,44.208,1.0,1.0,11.2,1.0,281.175,0.0,3149.16,72463.43999999999
15971,207.225,104.0,14,142,0.6,3,44.208,0.0,-0.0,0.0,1.0,281.175,0.0,0.0,0.0
15972,207.225,48.0,14,142,0.0,3,44.208,0.0,-0.0,0.0,1.0,281.175,0.0,0.0,0.0
15973,207.225,9.6,14,142,0.0,3,44.208,0.0,-0.0,0.0,1.0,281.175,0.0,0.0,0.0
15974,207.225,9.6,14,142,0.0,3,44.208,0.0,-0.0,0.0,1.0,281.175,0.0,0.0,0.0
15975,207.225,9.6,14,142,0.0,3,44.208,0.0,-0.0,0.0,1.0,281.175,0.0,0.0,0.0
15976,207.225,9.6,14,142,0.0,3,44.208,0.0,-0.0,0.0,1.0,281.175,0.0,0.0,0.0
15977,207.225,9.6,14,142,0.0,3,44.208,0.0,-0.0,0.0,1.0,281.175,0.0,0.0,0.0
15978,6751.125,11.2,14,142,0.0,3,44.208,1.0,1.0,11.2,1.0,281.175,0.0,3149.16,72463.43999999999
15979,207.225,104.0,15,142,0.6,3,44.208,0.0,-0.0,0.0,1.0,281.175,0.0,0.0,0.0
15980,207.225,48.0,15,142,0.0,3,44.208,0.0,-0.0,0.0,1.0,281.175,0.0,0.0,0.0
15981,207.225,9.6,15,142,0.0,3,44.208,0.0,-0.0,0.0,1.0,281.175,0.0,0.0,0.0
15982,207.225,9.6,15,142,0.0,3,44.208,0.0,-0.0,0.0,1.0,281.175,0.0,0.0,0.0
15983,207.225,9.6,15,142,0.0,3,44.208,0.0,-0.0,0.0,1.0,281.175,0.0,0.0,0.0
15984,207.225,9.6,15,142,0.0,3,44.208,0.0,-0.0,0.0,1.0,281.175,0.0,0.0,0.0
15985,207.225,9.6,15,142,0.0,3,44.208,0.0,-0.0,0.0,1.0,281.175,0.0,0.0,0.0
15986,6751.125,11.2,15,142,0.0,3,44.208,1.0,1.0,11.2,1.0,281.175,0.0,3149.16,72463.43999999999
15987,207.225,104.0,16,142,0.6,3,44.208,0.0,-0.0,0.0,1.0,306.075,0.0,0.0,0.0
15988,207.225,48.0,16,142,0.0,3,44.208,0.0,-0.0,0.0,1.0,306.075,0.0,0.0,0.0
15989,207.225,9.6,16,142,0.0,3,44.208,0.0,-0.0,0.0,1.0,306.075,0.0,0.0,0.0
15990,207.225,9.6,16,142,0.0,3,44.208,0.0,-0.0,0.0,1.0,306.075,0.0,0.0,0.0
15991,207.225,9.6,16,142,0.0,3,44.208,0.0,-0.0,0.0,1.0,306.075,0.0,0.0,0.0
15992,207.225,9.6,16,142,0.0,3,44.208,0.0,-0.0,0.0,1.0,306.075,0.0,0.0,0.0
15993,207.225,9.6,16,142,0.0,3,44.208,0.0,-0.0,0.0,1.0,306.075,0.0,0.0,0.0
15994,6751.125,11.2,16,142,0.0,3,44.208,1.0,1.0,11.2,1.0,306.075,0.0,3428.0399999999995,72184.56
15995,207.225,104.0,17,142,0.6,3,44.208,0.0,-0.0,0.0,1.0,319.275,0.0,0.0,0.0
15996,207.225,48.0,17,142,0.0,3,44.208,0.0,-0.0,0.0,1.0,319.275,0.0,0.0,0.0
15997,207.225,9.6,17,142,0.0,3,44.208,0.0,-0.0,0.0,1.0,319.275,0.0,0.0,0.0
15998,207.225,9.6,17,142,0.0,3,44.208,0.0,-0.0,0.0,1.0,319.275,0.0,0.0,0.0
15999,207.225,9.6,17,142,0.0,3,44.208,0.0,-0.0,0.0,1.0,319.275,0.0,0.0,0.0
16000,207.225,9.6,17,142,0.0,3,44.208,0.0,-0.0,0.0,1.0,319.275,0.0,0.0,0.0
16001,207.225,9.6,17,142,0.0,3,44.208,0.0,-0.0,0.0,1.0,319.275,0.0,0.0,0.0
16002,6751.125,11.2,17,142,0.0,3,44.208,1.0,1.0,11.2,1.0,319.275,0.0,3575.8799999999997,72036.72
16003,207.225,104.0,18,142,0.6,3,44.208,0.0,-0.0,0.0,1.0,676.125,0.0,0.0,0.0
16004,207.225,48.0,18,142,0.0,3,44.208,0.0,-0.0,0.0,1.0,676.125,0.0,0.0,0.0
16005,207.225,9.6,18,142,0.0,3,44.208,0.0,-0.0,0.0,1.0,676.125,0.0,0.0,0.0
16006,207.225,9.6,18,142,0.0,3,44.208,0.0,-0.0,0.0,1.0,676.125,0.0,0.0,0.0
16007,207.225,9.6,18,142,0.0,3,44.208,0.0,-0.0,0.0,1.0,676.125,0.0,0.0,0.0
16008,6751.125,30.4,18,142,0.0,3,44.208,1.0,1.0,30.4,1.0,676.125,0.0,20554.2,184680.0
16009,207.225,104.0,19,142,0.6,3,44.208,0.0,-0.0,0.0,1.0,676.125,0.0,0.0,0.0
16010,207.225,28.0,19,142,0.0,3,44.208,0.0,-0.0,0.0,1.0,676.125,0.0,0.0,0.0
16011,6751.125,79.2,19,142,0.0,3,44.208,1.0,1.0,79.2,1.0,676.125,0.0,53549.1,481140.0
16012,207.225,97.6,20,142,0.6,3,44.208,0.0,-0.0,0.0,1.0,676.125,0.0,0.0,0.0
16013,6751.125,113.6,20,142,0.0,3,44.208,1.0,1.0,113.6,1.0,676.125,0.0,76807.8,690120.0
16014,207.225,60.0,21,142,0.6,3,44.208,0.0,-0.0,0.0,1.0,311.325,0.0,0.0,0.0
16015,6751.125,151.2,21,142,0.0,3,44.208,1.0,1.0,151.2,1.0,311.325,0.0,47072.34,973697.76
16016,207.225,28.0,22,142,0.6,3,44.208,1.0,1.0,28.0,1.0,190.875,0.0,5344.5,457.79999999999984
16017,6751.125,183.2,22,142,0.0,3,44.208,1.0,1.0,183.2,1.0,190.875,0.0,34968.299999999996,1.2018377999999998e6
16018,207.225,8.0,23,142,0.6,3,44.208,0.0,-0.0,0.0,1.0,281.175,0.0,0.0,0.0
16019,6751.125,203.2,23,142,0.0,3,44.208,1.0,1.0,203.2,1.0,281.175,0.0,57134.76,1.3146938399999999e6
16020,6751.125,211.2,24,142,0.6,3,44.208,1.0,1.0,211.2,1.0,281.175,0.0,59384.159999999996,1.36645344e6
16021,319.275,166.4,1,143,0.6,3,68.112,1.0,1.0,166.4,1.0,308.925,0.0,51405.12,1722.2399999999943
16022,319.275,93.6,1,143,0.0,3,68.112,1.0,1.0,93.6,1.0,308.925,0.0,28915.38,968.7599999999967
16023,319.275,166.4,2,143,0.6,3,68.112,1.0,1.0,166.4,1.0,306.075,0.0,50930.88,2196.479999999998
16024,319.275,93.6,2,143,0.0,3,68.112,1.0,1.0,93.6,1.0,306.075,0.0,28648.62,1235.5199999999988
16025,319.275,166.4,3,143,0.6,3,68.112,1.0,1.0,166.4,1.0,200.625,0.0,33384.0,19743.359999999997
16026,319.275,93.6,3,143,0.0,3,68.112,1.0,1.0,93.6,1.0,200.625,0.0,18778.5,11105.639999999998
16027,319.275,166.4,4,143,0.6,3,68.112,1.0,1.0,166.4,1.0,200.625,0.0,33384.0,19743.359999999997
16028,319.275,93.6,4,143,0.0,3,68.112,1.0,1.0,93.6,1.0,200.625,0.0,18778.5,11105.639999999998
16029,319.275,166.4,5,143,0.6,3,68.112,1.0,1.0,166.4,1.0,281.175,0.0,46787.520000000004,6339.839999999995
16030,319.275,93.6,5,143,0.0,3,68.112,1.0,1.0,93.6,1.0,281.175,0.0,26317.98,3566.1599999999967
16031,319.275,166.4,6,143,0.6,3,68.112,1.0,1.0,166.4,1.0,281.175,0.0,46787.520000000004,6339.839999999995
16032,319.275,93.6,6,143,0.0,3,68.112,1.0,1.0,93.6,1.0,281.175,0.0,26317.98,3566.1599999999967
16033,319.275,166.4,7,143,0.6,3,68.112,1.0,1.0,166.4,1.0,306.075,0.0,50930.88,2196.479999999998
16034,319.275,93.6,7,143,0.0,3,68.112,1.0,1.0,93.6,1.0,306.075,0.0,28648.62,1235.5199999999988
16035,319.275,166.4,8,143,0.6,3,68.112,1.0,1.0,166.4,1.0,306.075,0.0,50930.88,2196.479999999998
16036,319.275,93.6,8,143,0.0,3,68.112,1.0,1.0,93.6,1.0,306.075,0.0,28648.62,1235.5199999999988
16037,319.275,166.4,9,143,0.6,3,68.112,1.0,1.0,166.4,1.0,225.37500000000003,0.0,37502.40000000001,15624.959999999992
16038,319.275,93.6,9,143,0.0,3,68.112,1.0,1.0,93.6,1.0,225.37500000000003,0.0,21095.100000000002,8789.039999999995
16039,319.275,166.4,10,143,0.6,3,68.112,1.0,1.0,166.4,1.0,281.175,0.0,46787.520000000004,6339.839999999995
16040,319.275,93.6,10,143,0.0,3,68.112,1.0,1.0,93.6,1.0,281.175,0.0,26317.98,3566.1599999999967
16041,319.275,166.4,11,143,0.6,3,68.112,1.0,1.0,166.4,1.0,281.175,0.0,46787.520000000004,6339.839999999995
16042,319.275,93.6,11,143,0.0,3,68.112,1.0,1.0,93.6,1.0,281.175,0.0,26317.98,3566.1599999999967
16043,319.275,166.4,12,143,0.6,3,68.112,1.0,1.0,166.4,1.0,281.175,0.0,46787.520000000004,6339.839999999995
16044,319.275,93.6,12,143,0.0,3,68.112,1.0,1.0,93.6,1.0,281.175,0.0,26317.98,3566.1599999999967
16045,319.275,166.4,13,143,0.6,3,68.112,1.0,1.0,166.4,1.0,281.175,0.0,46787.520000000004,6339.839999999995
16046,319.275,93.6,13,143,0.0,3,68.112,1.0,1.0,93.6,1.0,281.175,0.0,26317.98,3566.1599999999967
16047,319.275,166.4,14,143,0.6,3,68.112,1.0,1.0,166.4,1.0,281.175,0.0,46787.520000000004,6339.839999999995
16048,319.275,93.6,14,143,0.0,3,68.112,1.0,1.0,93.6,1.0,281.175,0.0,26317.98,3566.1599999999967
16049,319.275,166.4,15,143,0.6,3,68.112,1.0,1.0,166.4,1.0,281.175,0.0,46787.520000000004,6339.839999999995
16050,319.275,93.6,15,143,0.0,3,68.112,1.0,1.0,93.6,1.0,281.175,0.0,26317.98,3566.1599999999967
16051,319.275,166.4,16,143,0.6,3,68.112,1.0,1.0,166.4,1.0,306.075,0.0,50930.88,2196.479999999998
16052,319.275,49.6,16,143,0.0,3,68.112,1.0,1.0,49.6,1.0,306.075,0.0,15181.32,654.7199999999995
16053,319.275,44.0,16,143,0.0,3,68.112,1.0,1.0,44.0,1.0,306.075,0.0,13467.3,580.7999999999995
16054,319.275,160.0,17,143,0.6,3,68.112,0.07500000000001279,0.07500000000001279,12.000000000002046,1.0,319.275,0.0,3831.3000000006537,0.0
16055,319.275,100.0,17,143,0.0,3,68.112,1.0,1.0,100.0,1.0,319.275,0.0,31927.499999999996,0.0
16056,319.275,124.0,18,143,0.6,3,68.112,0.0,-0.0,0.0,1.0,676.125,0.0,0.0,0.0
16057,319.275,136.0,18,143,0.0,3,68.112,0.0,-0.0,0.0,1.0,676.125,0.0,0.0,0.0
16058,319.275,96.0,19,143,0.6,3,68.112,0.0,-0.0,0.0,1.0,676.125,0.0,0.0,0.0
16059,319.275,164.0,19,143,0.0,3,68.112,0.0,-0.0,0.0,1.0,676.125,0.0,0.0,0.0
16060,319.275,40.0,20,143,0.6,3,68.112,0.0,-0.0,0.0,1.0,676.125,0.0,0.0,0.0
16061,319.275,220.0,20,143,0.0,3,68.112,0.0,-0.0,0.0,1.0,676.125,0.0,0.0,0.0
16062,319.275,260.0,21,143,0.6,3,68.112,1.0,1.0,260.0,1.0,311.325,0.0,80944.5,2066.9999999999973
16063,319.275,260.0,22,143,0.6,3,68.112,1.0,1.0,260.0,1.0,190.875,0.0,49627.5,33383.99999999999
16064,319.275,260.0,23,143,0.6,3,68.112,1.0,1.0,260.0,1.0,281.175,0.0,73105.5,9905.99999999999
16065,319.275,260.0,24,143,0.6,3,68.112,1.0,1.0,260.0,1.0,281.175,0.0,73105.5,9905.99999999999
16066,45.0,149.36,1,144,0.6,3,96.0,0.0,-0.0,0.0,1.0,308.925,0.0,0.0,0.0
16067,45.0,17.28,1,144,0.0,3,96.0,0.0,-0.0,0.0,1.0,308.925,0.0,0.0,0.0
16068,45.0,17.04,1,144,0.0,3,96.0,0.0,-0.0,0.0,1.0,308.925,0.0,0.0,0.0
16069,45.0,17.04,1,144,0.0,3,96.0,0.0,-0.0,0.0,1.0,308.925,0.0,0.0,0.0
16070,45.0,17.04,1,144,0.0,3,96.0,0.0,-0.0,0.0,1.0,308.925,0.0,0.0,0.0
16071,45.0,17.04,1,144,0.0,3,96.0,0.0,-0.0,0.0,1.0,308.925,0.0,0.0,0.0
16072,45.0,17.04,1,144,0.0,3,96.0,0.0,-0.0,0.0,1.0,308.925,0.0,0.0,0.0
16073,45.0,17.04,1,144,0.0,3,96.0,0.0,-0.0,0.0,1.0,308.925,0.0,0.0,0.0
16074,45.0,17.04,1,144,0.0,3,96.0,0.0,-0.0,0.0,1.0,308.925,0.0,0.0,0.0
16075,45.0,17.04,1,144,0.0,3,96.0,0.0,-0.0,0.0,1.0,308.925,0.0,0.0,0.0
16076,45.0,17.04,1,144,0.0,3,96.0,0.0,-0.0,0.0,1.0,308.925,0.0,0.0,0.0
16077,676.125,13.84,1,144,0.0,3,96.0,1.0,1.0,13.84,1.0,308.925,0.0,4275.522,5082.048
16078,45.0,149.36,2,144,0.6,3,96.0,0.0,-0.0,0.0,1.0,306.075,0.0,0.0,0.0
16079,45.0,17.28,2,144,0.0,3,96.0,0.0,-0.0,0.0,1.0,306.075,0.0,0.0,0.0
16080,45.0,17.04,2,144,0.0,3,96.0,0.0,-0.0,0.0,1.0,306.075,0.0,0.0,0.0
16081,45.0,17.04,2,144,0.0,3,96.0,0.0,-0.0,0.0,1.0,306.075,0.0,0.0,0.0
16082,45.0,17.04,2,144,0.0,3,96.0,0.0,-0.0,0.0,1.0,306.075,0.0,0.0,0.0
16083,45.0,17.04,2,144,0.0,3,96.0,0.0,-0.0,0.0,1.0,306.075,0.0,0.0,0.0
16084,45.0,17.04,2,144,0.0,3,96.0,0.0,-0.0,0.0,1.0,306.075,0.0,0.0,0.0
16085,45.0,17.04,2,144,0.0,3,96.0,0.0,-0.0,0.0,1.0,306.075,0.0,0.0,0.0
16086,45.0,17.04,2,144,0.0,3,96.0,0.0,-0.0,0.0,1.0,306.075,0.0,0.0,0.0
16087,45.0,17.04,2,144,0.0,3,96.0,0.0,-0.0,0.0,1.0,306.075,0.0,0.0,0.0
16088,45.0,17.04,2,144,0.0,3,96.0,0.0,-0.0,0.0,1.0,306.075,0.0,0.0,0.0
16089,676.125,13.84,2,144,0.0,3,96.0,1.0,1.0,13.84,1.0,306.075,0.0,4236.0779999999995,5121.492
16090,45.0,149.36,3,144,0.6,3,96.0,0.0,-0.0,0.0,1.0,200.625,0.0,0.0,0.0
16091,45.0,17.28,3,144,0.0,3,96.0,0.0,-0.0,0.0,1.0,200.625,0.0,0.0,0.0
16092,45.0,17.04,3,144,0.0,3,96.0,0.0,-0.0,0.0,1.0,200.625,0.0,0.0,0.0
16093,45.0,17.04,3,144,0.0,3,96.0,0.0,-0.0,0.0,1.0,200.625,0.0,0.0,0.0
16094,45.0,17.04,3,144,0.0,3,96.0,0.0,-0.0,0.0,1.0,200.625,0.0,0.0,0.0
16095,45.0,17.04,3,144,0.0,3,96.0,0.0,-0.0,0.0,1.0,200.625,0.0,0.0,0.0
16096,45.0,17.04,3,144,0.0,3,96.0,0.0,-0.0,0.0,1.0,200.625,0.0,0.0,0.0
16097,45.0,17.04,3,144,0.0,3,96.0,0.0,-0.0,0.0,1.0,200.625,0.0,0.0,0.0
16098,45.0,17.04,3,144,0.0,3,96.0,0.0,-0.0,0.0,1.0,200.625,0.0,0.0,0.0
16099,45.0,17.04,3,144,0.0,3,96.0,0.0,-0.0,0.0,1.0,200.625,0.0,0.0,0.0
16100,45.0,17.04,3,144,0.0,3,96.0,0.0,-0.0,0.0,1.0,200.625,0.0,0.0,0.0
16101,676.125,13.84,3,144,0.0,3,96.0,1.0,1.0,13.84,1.0,200.625,0.0,2776.65,6580.92
16102,45.0,149.36,4,144,0.6,3,96.0,0.0,-0.0,0.0,1.0,200.625,0.0,0.0,0.0
16103,45.0,17.28,4,144,0.0,3,96.0,0.0,-0.0,0.0,1.0,200.625,0.0,0.0,0.0
16104,45.0,17.04,4,144,0.0,3,96.0,0.0,-0.0,0.0,1.0,200.625,0.0,0.0,0.0
16105,45.0,17.04,4,144,0.0,3,96.0,0.0,-0.0,0.0,1.0,200.625,0.0,0.0,0.0
16106,45.0,17.04,4,144,0.0,3,96.0,0.0,-0.0,0.0,1.0,200.625,0.0,0.0,0.0
16107,45.0,17.04,4,144,0.0,3,96.0,0.0,-0.0,0.0,1.0,200.625,0.0,0.0,0.0
16108,45.0,17.04,4,144,0.0,3,96.0,0.0,-0.0,0.0,1.0,200.625,0.0,0.0,0.0
16109,45.0,17.04,4,144,0.0,3,96.0,0.0,-0.0,0.0,1.0,200.625,0.0,0.0,0.0
16110,45.0,17.04,4,144,0.0,3,96.0,0.0,-0.0,0.0,1.0,200.625,0.0,0.0,0.0
16111,45.0,17.04,4,144,0.0,3,96.0,0.0,-0.0,0.0,1.0,200.625,0.0,0.0,0.0
16112,45.0,17.04,4,144,0.0,3,96.0,0.0,-0.0,0.0,1.0,200.625,0.0,0.0,0.0
16113,676.125,13.84,4,144,0.0,3,96.0,1.0,1.0,13.84,1.0,200.625,0.0,2776.65,6580.92
16114,45.0,149.36,5,144,0.6,3,96.0,0.0,-0.0,0.0,1.0,281.175,0.0,0.0,0.0
16115,45.0,17.28,5,144,0.0,3,96.0,0.0,-0.0,0.0,1.0,281.175,0.0,0.0,0.0
16116,45.0,17.04,5,144,0.0,3,96.0,0.0,-0.0,0.0,1.0,281.175,0.0,0.0,0.0
16117,45.0,17.04,5,144,0.0,3,96.0,0.0,-0.0,0.0,1.0,281.175,0.0,0.0,0.0
16118,45.0,17.04,5,144,0.0,3,96.0,0.0,-0.0,0.0,1.0,281.175,0.0,0.0,0.0
16119,45.0,17.04,5,144,0.0,3,96.0,0.0,-0.0,0.0,1.0,281.175,0.0,0.0,0.0
16120,45.0,17.04,5,144,0.0,3,96.0,0.0,-0.0,0.0,1.0,281.175,0.0,0.0,0.0
16121,45.0,17.04,5,144,0.0,3,96.0,0.0,-0.0,0.0,1.0,281.175,0.0,0.0,0.0
16122,45.0,17.04,5,144,0.0,3,96.0,0.0,-0.0,0.0,1.0,281.175,0.0,0.0,0.0
16123,45.0,17.04,5,144,0.0,3,96.0,0.0,-0.0,0.0,1.0,281.175,0.0,0.0,0.0
16124,45.0,17.04,5,144,0.0,3,96.0,0.0,-0.0,0.0,1.0,281.175,0.0,0.0,0.0
16125,676.125,13.84,5,144,0.0,3,96.0,1.0,1.0,13.84,1.0,281.175,0.0,3891.462,5466.108
16126,45.0,149.36,6,144,0.6,3,96.0,0.0,-0.0,0.0,1.0,281.175,0.0,0.0,0.0
16127,45.0,17.28,6,144,0.0,3,96.0,0.0,-0.0,0.0,1.0,281.175,0.0,0.0,0.0
16128,45.0,17.04,6,144,0.0,3,96.0,0.0,-0.0,0.0,1.0,281.175,0.0,0.0,0.0
16129,45.0,17.04,6,144,0.0,3,96.0,0.0,-0.0,0.0,1.0,281.175,0.0,0.0,0.0
16130,45.0,17.04,6,144,0.0,3,96.0,0.0,-0.0,0.0,1.0,281.175,0.0,0.0,0.0
16131,45.0,17.04,6,144,0.0,3,96.0,0.0,-0.0,0.0,1.0,281.175,0.0,0.0,0.0
16132,45.0,17.04,6,144,0.0,3,96.0,0.0,-0.0,0.0,1.0,281.175,0.0,0.0,0.0
16133,45.0,17.04,6,144,0.0,3,96.0,0.0,-0.0,0.0,1.0,281.175,0.0,0.0,0.0
16134,45.0,17.04,6,144,0.0,3,96.0,0.0,-0.0,0.0,1.0,281.175,0.0,0.0,0.0
16135,45.0,17.04,6,144,0.0,3,96.0,0.0,-0.0,0.0,1.0,281.175,0.0,0.0,0.0
16136,45.0,17.04,6,144,0.0,3,96.0,0.0,-0.0,0.0,1.0,281.175,0.0,0.0,0.0
16137,676.125,13.84,6,144,0.0,3,96.0,1.0,1.0,13.84,1.0,281.175,0.0,3891.462,5466.108
16138,45.0,149.36,7,144,0.6,3,96.0,0.0,-0.0,0.0,1.0,306.075,0.0,0.0,0.0
16139,45.0,17.28,7,144,0.0,3,96.0,0.0,-0.0,0.0,1.0,306.075,0.0,0.0,0.0
16140,45.0,17.04,7,144,0.0,3,96.0,0.0,-0.0,0.0,1.0,306.075,0.0,0.0,0.0
16141,45.0,17.04,7,144,0.0,3,96.0,0.0,-0.0,0.0,1.0,306.075,0.0,0.0,0.0
16142,45.0,17.04,7,144,0.0,3,96.0,0.0,-0.0,0.0,1.0,306.075,0.0,0.0,0.0
16143,45.0,17.04,7,144,0.0,3,96.0,0.0,-0.0,0.0,1.0,306.075,0.0,0.0,0.0
16144,45.0,17.04,7,144,0.0,3,96.0,0.0,-0.0,0.0,1.0,306.075,0.0,0.0,0.0
16145,45.0,17.04,7,144,0.0,3,96.0,0.0,-0.0,0.0,1.0,306.075,0.0,0.0,0.0
16146,45.0,17.04,7,144,0.0,3,96.0,0.0,-0.0,0.0,1.0,306.075,0.0,0.0,0.0
16147,45.0,17.04,7,144,0.0,3,96.0,0.0,-0.0,0.0,1.0,306.075,0.0,0.0,0.0
16148,45.0,17.04,7,144,0.0,3,96.0,0.0,-0.0,0.0,1.0,306.075,0.0,0.0,0.0
16149,676.125,13.84,7,144,0.0,3,96.0,1.0,1.0,13.84,1.0,306.075,0.0,4236.0779999999995,5121.492
16150,45.0,149.36,8,144,0.6,3,96.0,0.0,-0.0,0.0,1.0,306.075,0.0,0.0,0.0
16151,45.0,17.28,8,144,0.0,3,96.0,0.0,-0.0,0.0,1.0,306.075,0.0,0.0,0.0
16152,45.0,17.04,8,144,0.0,3,96.0,0.0,-0.0,0.0,1.0,306.075,0.0,0.0,0.0
16153,45.0,17.04,8,144,0.0,3,96.0,0.0,-0.0,0.0,1.0,306.075,0.0,0.0,0.0
16154,45.0,17.04,8,144,0.0,3,96.0,0.0,-0.0,0.0,1.0,306.075,0.0,0.0,0.0
16155,45.0,17.04,8,144,0.0,3,96.0,0.0,-0.0,0.0,1.0,306.075,0.0,0.0,0.0
16156,45.0,17.04,8,144,0.0,3,96.0,0.0,-0.0,0.0,1.0,306.075,0.0,0.0,0.0
16157,45.0,17.04,8,144,0.0,3,96.0,0.0,-0.0,0.0,1.0,306.075,0.0,0.0,0.0
16158,45.0,17.04,8,144,0.0,3,96.0,0.0,-0.0,0.0,1.0,306.075,0.0,0.0,0.0
16159,45.0,17.04,8,144,0.0,3,96.0,0.0,-0.0,0.0,1.0,306.075,0.0,0.0,0.0
16160,45.0,17.04,8,144,0.0,3,96.0,0.0,-0.0,0.0,1.0,306.075,0.0,0.0,0.0
16161,676.125,13.84,8,144,0.0,3,96.0,1.0,1.0,13.84,1.0,306.075,0.0,4236.0779999999995,5121.492
16162,45.0,149.36,9,144,0.6,3,96.0,0.0,-0.0,0.0,1.0,225.37500000000003,0.0,0.0,0.0
16163,45.0,17.28,9,144,0.0,3,96.0,0.0,-0.0,0.0,1.0,225.37500000000003,0.0,0.0,0.0
16164,45.0,17.04,9,144,0.0,3,96.0,0.0,-0.0,0.0,1.0,225.37500000000003,0.0,0.0,0.0
16165,45.0,17.04,9,144,0.0,3,96.0,0.0,-0.0,0.0,1.0,225.37500000000003,0.0,0.0,0.0
16166,45.0,17.04,9,144,0.0,3,96.0,0.0,-0.0,0.0,1.0,225.37500000000003,0.0,0.0,0.0
16167,45.0,17.04,9,144,0.0,3,96.0,0.0,-0.0,0.0,1.0,225.37500000000003,0.0,0.0,0.0
16168,45.0,17.04,9,144,0.0,3,96.0,0.0,-0.0,0.0,1.0,225.37500000000003,0.0,0.0,0.0
16169,45.0,17.04,9,144,0.0,3,96.0,0.0,-0.0,0.0,1.0,225.37500000000003,0.0,0.0,0.0
16170,45.0,17.04,9,144,0.0,3,96.0,0.0,-0.0,0.0,1.0,225.37500000000003,0.0,0.0,0.0
