BidID,Price,Quantity,Period,ParentBidID,AR,Location,FC,x_solution,y_solution,z_solution,pi_star,delta_star
3966,2254.875,23.5,22,38,0.0,1,58.69,1.0,1.0,1.0,170.625,-58.69
3967,676.125,24.6,22,38,0.0,1,58.69,1.0,1.0,1.0,170.625,-58.69
3968,2200.875,165.0,23,38,0.6,1,58.69,1.0,1.0,1.0,299.475,-58.69
3969,2200.875,23.5,23,38,0.0,1,58.69,1.0,1.0,1.0,299.475,-58.69
3970,2200.875,23.5,23,38,0.0,1,58.69,1.0,1.0,1.0,299.475,-58.69
3971,2200.875,23.5,23,38,0.0,1,58.69,1.0,1.0,1.0,299.475,-58.69
3972,2200.875,23.5,23,38,0.0,1,58.69,1.0,1.0,1.0,299.475,-58.69
3973,2200.875,23.5,23,38,0.0,1,58.69,1.0,1.0,1.0,299.475,-58.69
3974,2200.875,23.5,23,38,0.0,1,58.69,1.0,1.0,1.0,299.475,-58.69
3975,2200.875,23.5,23,38,0.0,1,58.69,1.0,1.0,1.0,299.475,-58.69
3976,2200.875,23.5,23,38,0.0,1,58.69,1.0,1.0,1.0,299.475,-58.69
3977,2200.875,23.5,23,38,0.0,1,58.69,1.0,1.0,1.0,299.475,-58.69
3978,2254.875,23.5,23,38,0.0,1,58.69,1.0,1.0,1.0,299.475,-58.69
3979,676.125,24.6,23,38,0.0,1,58.69,1.0,1.0,1.0,299.475,-58.69
3980,2200.875,165.0,24,38,0.6,1,58.69,1.0,1.0,1.0,281.175,-58.69
3981,2200.875,23.5,24,38,0.0,1,58.69,1.0,1.0,1.0,281.175,-58.69
3982,2200.875,23.5,24,38,0.0,1,58.69,1.0,1.0,1.0,281.175,-58.69
3983,2200.875,23.5,24,38,0.0,1,58.69,1.0,1.0,1.0,281.175,-58.69
3984,2200.875,23.5,24,38,0.0,1,58.69,1.0,1.0,1.0,281.175,-58.69
3985,2200.875,23.5,24,38,0.0,1,58.69,1.0,1.0,1.0,281.175,-58.69
3986,2200.875,23.5,24,38,0.0,1,58.69,1.0,1.0,1.0,281.175,-58.69
3987,2200.875,23.5,24,38,0.0,1,58.69,1.0,1.0,1.0,281.175,-58.69
3988,2200.875,23.5,24,38,0.0,1,58.69,1.0,1.0,1.0,281.175,-58.69
3989,2200.875,23.5,24,38,0.0,1,58.69,1.0,1.0,1.0,281.175,-58.69
3990,2254.875,23.5,24,38,0.0,1,58.69,1.0,1.0,1.0,281.175,-58.69
3991,676.125,24.6,24,38,0.0,1,58.69,1.0,1.0,1.0,281.175,-58.69
3992,676.125,419.3,1,39,0.6,1,59.77,1.0,1.0,1.0,63.825,-59.77
3993,2241.375,10.0,2,39,0.6,1,59.77,1.0,1.0,1.0,190.875,-59.77
3994,676.125,409.3,2,39,0.0,1,59.77,1.0,1.0,1.0,190.875,-59.77
3995,2241.375,25.0,3,39,0.6,1,59.77,1.0,1.0,1.0,170.625,-59.77
3996,676.125,394.3,3,39,0.0,1,59.77,1.0,1.0,1.0,170.625,-59.77
3997,2241.375,30.0,4,39,0.6,1,59.77,1.0,1.0,1.0,177.975,-59.77
3998,676.125,389.3,4,39,0.0,1,59.77,1.0,1.0,1.0,177.975,-59.77
3999,2241.375,45.0,5,39,0.6,1,59.77,1.0,1.0,1.0,676.125,-59.77
4000,676.125,374.3,5,39,0.0,1,59.77,1.0,1.0,1.0,676.125,-59.77
4001,2241.375,130.0,6,39,0.6,1,59.77,1.0,1.0,1.0,637.875,-59.77
4002,676.125,289.3,6,39,0.0,1,59.77,1.0,1.0,1.0,637.875,-59.77
4003,2241.375,160.0,7,39,0.6,1,59.77,1.0,1.0,1.0,637.725,-59.77
4004,676.125,259.3,7,39,0.0,1,59.77,1.0,1.0,1.0,637.725,-59.77
4005,2241.375,165.0,8,39,0.6,1,59.77,1.0,1.0,1.0,308.925,-59.77
4006,2241.375,23.5,8,39,0.0,1,59.77,1.0,1.0,1.0,308.925,-59.77
4007,2241.375,23.5,8,39,0.0,1,59.77,1.0,1.0,1.0,308.925,-59.77
4008,2241.375,23.5,8,39,0.0,1,59.77,1.0,1.0,1.0,308.925,-59.77
4009,2241.375,23.5,8,39,0.0,1,59.77,1.0,1.0,1.0,308.925,-59.77
4010,2241.375,23.5,8,39,0.0,1,59.77,1.0,1.0,1.0,308.925,-59.77
4011,2241.375,23.5,8,39,0.0,1,59.77,1.0,1.0,1.0,308.925,-59.77
4012,2241.375,23.5,8,39,0.0,1,59.77,1.0,1.0,1.0,308.925,-59.77
4013,2241.375,23.5,8,39,0.0,1,59.77,1.0,1.0,1.0,308.925,-59.77
4014,2241.375,23.5,8,39,0.0,1,59.77,1.0,1.0,1.0,308.925,-59.77
4015,2254.875,23.5,8,39,0.0,1,59.77,1.0,1.0,1.0,308.925,-59.77
4016,676.125,19.3,8,39,0.0,1,59.77,1.0,1.0,1.0,308.925,-59.77
4017,2241.375,165.0,9,39,0.6,1,59.77,1.0,1.0,1.0,207.225,-59.77
4018,2241.375,23.5,9,39,0.0,1,59.77,1.0,1.0,1.0,207.225,-59.77
4019,2241.375,23.5,9,39,0.0,1,59.77,1.0,1.0,1.0,207.225,-59.77
4020,2241.375,23.5,9,39,0.0,1,59.77,1.0,1.0,1.0,207.225,-59.77
4021,2241.375,23.5,9,39,0.0,1,59.77,1.0,1.0,1.0,207.225,-59.77
4022,2241.375,23.5,9,39,0.0,1,59.77,1.0,1.0,1.0,207.225,-59.77
4023,2241.375,23.5,9,39,0.0,1,59.77,1.0,1.0,1.0,207.225,-59.77
4024,2241.375,23.5,9,39,0.0,1,59.77,1.0,1.0,1.0,207.225,-59.77
4025,2241.375,23.5,9,39,0.0,1,59.77,1.0,1.0,1.0,207.225,-59.77
4026,2241.375,23.5,9,39,0.0,1,59.77,1.0,1.0,1.0,207.225,-59.77
4027,2254.875,23.5,9,39,0.0,1,59.77,1.0,1.0,1.0,207.225,-59.77
4028,676.125,19.3,9,39,0.0,1,59.77,1.0,1.0,1.0,207.225,-59.77
4029,2241.375,165.0,10,39,0.6,1,59.77,1.0,1.0,1.0,207.225,-59.77
4030,2241.375,23.5,10,39,0.0,1,59.77,1.0,1.0,1.0,207.225,-59.77
4031,2241.375,23.5,10,39,0.0,1,59.77,1.0,1.0,1.0,207.225,-59.77
4032,2241.375,23.5,10,39,0.0,1,59.77,1.0,1.0,1.0,207.225,-59.77
4033,2241.375,23.5,10,39,0.0,1,59.77,1.0,1.0,1.0,207.225,-59.77
4034,2241.375,23.5,10,39,0.0,1,59.77,1.0,1.0,1.0,207.225,-59.77
4035,2241.375,23.5,10,39,0.0,1,59.77,1.0,1.0,1.0,207.225,-59.77
4036,2241.375,23.5,10,39,0.0,1,59.77,1.0,1.0,1.0,207.225,-59.77
4037,2241.375,23.5,10,39,0.0,1,59.77,1.0,1.0,1.0,207.225,-59.77
4038,2241.375,23.5,10,39,0.0,1,59.77,1.0,1.0,1.0,207.225,-59.77
4039,2254.875,23.5,10,39,0.0,1,59.77,1.0,1.0,1.0,207.225,-59.77
4040,676.125,19.3,10,39,0.0,1,59.77,1.0,1.0,1.0,207.225,-59.77
4041,2241.375,165.0,11,39,0.6,1,59.77,1.0,1.0,1.0,207.225,-59.77
4042,2241.375,23.5,11,39,0.0,1,59.77,1.0,1.0,1.0,207.225,-59.77
4043,2241.375,23.5,11,39,0.0,1,59.77,1.0,1.0,1.0,207.225,-59.77
4044,2241.375,23.5,11,39,0.0,1,59.77,1.0,1.0,1.0,207.225,-59.77
4045,2241.375,23.5,11,39,0.0,1,59.77,1.0,1.0,1.0,207.225,-59.77
4046,2241.375,23.5,11,39,0.0,1,59.77,1.0,1.0,1.0,207.225,-59.77
4047,2241.375,23.5,11,39,0.0,1,59.77,1.0,1.0,1.0,207.225,-59.77
4048,2241.375,23.5,11,39,0.0,1,59.77,1.0,1.0,1.0,207.225,-59.77
4049,2241.375,23.5,11,39,0.0,1,59.77,1.0,1.0,1.0,207.225,-59.77
4050,2241.375,23.5,11,39,0.0,1,59.77,1.0,1.0,1.0,207.225,-59.77
4051,2254.875,23.5,11,39,0.0,1,59.77,1.0,1.0,1.0,207.225,-59.77
4052,676.125,19.3,11,39,0.0,1,59.77,1.0,1.0,1.0,207.225,-59.77
4053,2241.375,165.0,12,39,0.6,1,59.77,1.0,1.0,1.0,207.225,-59.77
4054,2241.375,23.5,12,39,0.0,1,59.77,1.0,1.0,1.0,207.225,-59.77
4055,2241.375,23.5,12,39,0.0,1,59.77,1.0,1.0,1.0,207.225,-59.77
4056,2241.375,23.5,12,39,0.0,1,59.77,1.0,1.0,1.0,207.225,-59.77
4057,2241.375,23.5,12,39,0.0,1,59.77,1.0,1.0,1.0,207.225,-59.77
4058,2241.375,23.5,12,39,0.0,1,59.77,1.0,1.0,1.0,207.225,-59.77
4059,2241.375,23.5,12,39,0.0,1,59.77,1.0,1.0,1.0,207.225,-59.77
4060,2241.375,23.5,12,39,0.0,1,59.77,1.0,1.0,1.0,207.225,-59.77
4061,2241.375,23.5,12,39,0.0,1,59.77,1.0,1.0,1.0,207.225,-59.77
4062,2241.375,23.5,12,39,0.0,1,59.77,1.0,1.0,1.0,207.225,-59.77
4063,2254.875,23.5,12,39,0.0,1,59.77,1.0,1.0,1.0,207.225,-59.77
4064,676.125,19.3,12,39,0.0,1,59.77,1.0,1.0,1.0,207.225,-59.77
4065,2241.375,165.0,13,39,0.6,1,59.77,1.0,1.0,1.0,299.475,-59.77
4066,2241.375,23.5,13,39,0.0,1,59.77,1.0,1.0,1.0,299.475,-59.77
4067,2241.375,23.5,13,39,0.0,1,59.77,1.0,1.0,1.0,299.475,-59.77
4068,2241.375,23.5,13,39,0.0,1,59.77,1.0,1.0,1.0,299.475,-59.77
4069,2241.375,23.5,13,39,0.0,1,59.77,1.0,1.0,1.0,299.475,-59.77
4070,2241.375,23.5,13,39,0.0,1,59.77,1.0,1.0,1.0,299.475,-59.77
4071,2241.375,23.5,13,39,0.0,1,59.77,1.0,1.0,1.0,299.475,-59.77
4072,2241.375,23.5,13,39,0.0,1,59.77,1.0,1.0,1.0,299.475,-59.77
4073,2241.375,23.5,13,39,0.0,1,59.77,1.0,1.0,1.0,299.475,-59.77
4074,2241.375,23.5,13,39,0.0,1,59.77,1.0,1.0,1.0,299.475,-59.77
4075,2254.875,23.5,13,39,0.0,1,59.77,1.0,1.0,1.0,299.475,-59.77
4076,676.125,19.3,13,39,0.0,1,59.77,1.0,1.0,1.0,299.475,-59.77
4077,2241.375,165.0,14,39,0.6,1,59.77,1.0,1.0,1.0,207.225,-59.77
4078,2241.375,23.5,14,39,0.0,1,59.77,1.0,1.0,1.0,207.225,-59.77
4079,2241.375,23.5,14,39,0.0,1,59.77,1.0,1.0,1.0,207.225,-59.77
4080,2241.375,23.5,14,39,0.0,1,59.77,1.0,1.0,1.0,207.225,-59.77
4081,2241.375,23.5,14,39,0.0,1,59.77,1.0,1.0,1.0,207.225,-59.77
4082,2241.375,23.5,14,39,0.0,1,59.77,1.0,1.0,1.0,207.225,-59.77
4083,2241.375,23.5,14,39,0.0,1,59.77,1.0,1.0,1.0,207.225,-59.77
4084,2241.375,23.5,14,39,0.0,1,59.77,1.0,1.0,1.0,207.225,-59.77
4085,2241.375,23.5,14,39,0.0,1,59.77,1.0,1.0,1.0,207.225,-59.77
4086,2241.375,23.5,14,39,0.0,1,59.77,1.0,1.0,1.0,207.225,-59.77
4087,2254.875,23.5,14,39,0.0,1,59.77,1.0,1.0,1.0,207.225,-59.77
4088,676.125,19.3,14,39,0.0,1,59.77,1.0,1.0,1.0,207.225,-59.77
4089,2241.375,165.0,15,39,0.6,1,59.77,1.0,1.0,1.0,207.225,-59.77
4090,2241.375,23.5,15,39,0.0,1,59.77,1.0,1.0,1.0,207.225,-59.77
4091,2241.375,23.5,15,39,0.0,1,59.77,1.0,1.0,1.0,207.225,-59.77
4092,2241.375,23.5,15,39,0.0,1,59.77,1.0,1.0,1.0,207.225,-59.77
4093,2241.375,23.5,15,39,0.0,1,59.77,1.0,1.0,1.0,207.225,-59.77
4094,2241.375,23.5,15,39,0.0,1,59.77,1.0,1.0,1.0,207.225,-59.77
4095,2241.375,23.5,15,39,0.0,1,59.77,1.0,1.0,1.0,207.225,-59.77
4096,2241.375,23.5,15,39,0.0,1,59.77,1.0,1.0,1.0,207.225,-59.77
4097,2241.375,23.5,15,39,0.0,1,59.77,1.0,1.0,1.0,207.225,-59.77
4098,2241.375,23.5,15,39,0.0,1,59.77,1.0,1.0,1.0,207.225,-59.77
4099,2254.875,23.5,15,39,0.0,1,59.77,1.0,1.0,1.0,207.225,-59.77
4100,676.125,19.3,15,39,0.0,1,59.77,1.0,1.0,1.0,207.225,-59.77
4101,2241.375,165.0,16,39,0.6,1,59.77,1.0,1.0,1.0,207.225,-59.77
4102,2241.375,23.5,16,39,0.0,1,59.77,1.0,1.0,1.0,207.225,-59.77
4103,2241.375,23.5,16,39,0.0,1,59.77,1.0,1.0,1.0,207.225,-59.77
4104,2241.375,23.5,16,39,0.0,1,59.77,1.0,1.0,1.0,207.225,-59.77
4105,2241.375,23.5,16,39,0.0,1,59.77,1.0,1.0,1.0,207.225,-59.77
4106,2241.375,23.5,16,39,0.0,1,59.77,1.0,1.0,1.0,207.225,-59.77
4107,2241.375,23.5,16,39,0.0,1,59.77,1.0,1.0,1.0,207.225,-59.77
4108,2241.375,23.5,16,39,0.0,1,59.77,1.0,1.0,1.0,207.225,-59.77
4109,2241.375,23.5,16,39,0.0,1,59.77,1.0,1.0,1.0,207.225,-59.77
4110,2241.375,23.5,16,39,0.0,1,59.77,1.0,1.0,1.0,207.225,-59.77
4111,2254.875,23.5,16,39,0.0,1,59.77,1.0,1.0,1.0,207.225,-59.77
4112,676.125,19.3,16,39,0.0,1,59.77,1.0,1.0,1.0,207.225,-59.77
4113,2241.375,165.0,17,39,0.6,1,59.77,1.0,1.0,1.0,194.175,-59.77
4114,2241.375,23.5,17,39,0.0,1,59.77,1.0,1.0,1.0,194.175,-59.77
4115,2241.375,23.5,17,39,0.0,1,59.77,1.0,1.0,1.0,194.175,-59.77
4116,2241.375,23.5,17,39,0.0,1,59.77,1.0,1.0,1.0,194.175,-59.77
4117,2241.375,23.5,17,39,0.0,1,59.77,1.0,1.0,1.0,194.175,-59.77
4118,2241.375,23.5,17,39,0.0,1,59.77,1.0,1.0,1.0,194.175,-59.77
4119,2241.375,23.5,17,39,0.0,1,59.77,1.0,1.0,1.0,194.175,-59.77
4120,2241.375,23.5,17,39,0.0,1,59.77,1.0,1.0,1.0,194.175,-59.77
4121,2241.375,23.5,17,39,0.0,1,59.77,1.0,1.0,1.0,194.175,-59.77
4122,2241.375,23.5,17,39,0.0,1,59.77,1.0,1.0,1.0,194.175,-59.77
4123,2254.875,23.5,17,39,0.0,1,59.77,1.0,1.0,1.0,194.175,-59.77
4124,676.125,19.3,17,39,0.0,1,59.77,1.0,1.0,1.0,194.175,-59.77
4125,2241.375,165.0,18,39,0.6,1,59.77,1.0,1.0,1.0,200.625,-59.77
4126,2241.375,23.5,18,39,0.0,1,59.77,1.0,1.0,1.0,200.625,-59.77
4127,2241.375,23.5,18,39,0.0,1,59.77,1.0,1.0,1.0,200.625,-59.77
4128,2241.375,23.5,18,39,0.0,1,59.77,1.0,1.0,1.0,200.625,-59.77
4129,2241.375,23.5,18,39,0.0,1,59.77,1.0,1.0,1.0,200.625,-59.77
4130,2241.375,23.5,18,39,0.0,1,59.77,1.0,1.0,1.0,200.625,-59.77
4131,2241.375,23.5,18,39,0.0,1,59.77,1.0,1.0,1.0,200.625,-59.77
4132,2241.375,23.5,18,39,0.0,1,59.77,1.0,1.0,1.0,200.625,-59.77
4133,2241.375,23.5,18,39,0.0,1,59.77,1.0,1.0,1.0,200.625,-59.77
4134,2241.375,23.5,18,39,0.0,1,59.77,1.0,1.0,1.0,200.625,-59.77
4135,2254.875,23.5,18,39,0.0,1,59.77,1.0,1.0,1.0,200.625,-59.77
4136,676.125,19.3,18,39,0.0,1,59.77,1.0,1.0,1.0,200.625,-59.77
4137,2241.375,165.0,19,39,0.6,1,59.77,1.0,1.0,1.0,170.625,-59.77
4138,2241.375,23.5,19,39,0.0,1,59.77,1.0,1.0,1.0,170.625,-59.77
4139,2241.375,23.5,19,39,0.0,1,59.77,1.0,1.0,1.0,170.625,-59.77
4140,2241.375,23.5,19,39,0.0,1,59.77,1.0,1.0,1.0,170.625,-59.77
4141,2241.375,23.5,19,39,0.0,1,59.77,1.0,1.0,1.0,170.625,-59.77
4142,2241.375,23.5,19,39,0.0,1,59.77,1.0,1.0,1.0,170.625,-59.77
4143,2241.375,23.5,19,39,0.0,1,59.77,1.0,1.0,1.0,170.625,-59.77
4144,2241.375,23.5,19,39,0.0,1,59.77,1.0,1.0,1.0,170.625,-59.77
4145,2241.375,23.5,19,39,0.0,1,59.77,1.0,1.0,1.0,170.625,-59.77
4146,2241.375,23.5,19,39,0.0,1,59.77,1.0,1.0,1.0,170.625,-59.77
4147,2254.875,23.5,19,39,0.0,1,59.77,1.0,1.0,1.0,170.625,-59.77
4148,676.125,19.3,19,39,0.0,1,59.77,1.0,1.0,1.0,170.625,-59.77
4149,2241.375,165.0,20,39,0.6,1,59.77,1.0,1.0,1.0,170.625,-59.77
4150,2241.375,23.5,20,39,0.0,1,59.77,1.0,1.0,1.0,170.625,-59.77
4151,2241.375,23.5,20,39,0.0,1,59.77,1.0,1.0,1.0,170.625,-59.77
4152,2241.375,23.5,20,39,0.0,1,59.77,1.0,1.0,1.0,170.625,-59.77
4153,2241.375,23.5,20,39,0.0,1,59.77,1.0,1.0,1.0,170.625,-59.77
4154,2241.375,23.5,20,39,0.0,1,59.77,1.0,1.0,1.0,170.625,-59.77
4155,2241.375,23.5,20,39,0.0,1,59.77,1.0,1.0,1.0,170.625,-59.77
4156,2241.375,23.5,20,39,0.0,1,59.77,1.0,1.0,1.0,170.625,-59.77
4157,2241.375,23.5,20,39,0.0,1,59.77,1.0,1.0,1.0,170.625,-59.77
4158,2241.375,23.5,20,39,0.0,1,59.77,1.0,1.0,1.0,170.625,-59.77
4159,2254.875,23.5,20,39,0.0,1,59.77,1.0,1.0,1.0,170.625,-59.77
4160,676.125,19.3,20,39,0.0,1,59.77,1.0,1.0,1.0,170.625,-59.77
4161,2241.375,165.0,21,39,0.6,1,59.77,1.0,1.0,1.0,170.625,-59.77
4162,2241.375,23.5,21,39,0.0,1,59.77,1.0,1.0,1.0,170.625,-59.77
4163,2241.375,23.5,21,39,0.0,1,59.77,1.0,1.0,1.0,170.625,-59.77
4164,2241.375,23.5,21,39,0.0,1,59.77,1.0,1.0,1.0,170.625,-59.77
4165,2241.375,23.5,21,39,0.0,1,59.77,1.0,1.0,1.0,170.625,-59.77
4166,2241.375,23.5,21,39,0.0,1,59.77,1.0,1.0,1.0,170.625,-59.77
4167,2241.375,23.5,21,39,0.0,1,59.77,1.0,1.0,1.0,170.625,-59.77
4168,2241.375,23.5,21,39,0.0,1,59.77,1.0,1.0,1.0,170.625,-59.77
4169,2241.375,23.5,21,39,0.0,1,59.77,1.0,1.0,1.0,170.625,-59.77
4170,2241.375,23.5,21,39,0.0,1,59.77,1.0,1.0,1.0,170.625,-59.77
4171,2254.875,23.5,21,39,0.0,1,59.77,1.0,1.0,1.0,170.625,-59.77
4172,676.125,19.3,21,39,0.0,1,59.77,1.0,1.0,1.0,170.625,-59.77
4173,2241.375,165.0,22,39,0.6,1,59.77,1.0,1.0,1.0,170.625,-59.77
4174,2241.375,23.5,22,39,0.0,1,59.77,1.0,1.0,1.0,170.625,-59.77
4175,2241.375,23.5,22,39,0.0,1,59.77,1.0,1.0,1.0,170.625,-59.77
4176,2241.375,23.5,22,39,0.0,1,59.77,1.0,1.0,1.0,170.625,-59.77
4177,2241.375,23.5,22,39,0.0,1,59.77,1.0,1.0,1.0,170.625,-59.77
4178,2241.375,23.5,22,39,0.0,1,59.77,1.0,1.0,1.0,170.625,-59.77
4179,2241.375,23.5,22,39,0.0,1,59.77,1.0,1.0,1.0,170.625,-59.77
4180,2241.375,23.5,22,39,0.0,1,59.77,1.0,1.0,1.0,170.625,-59.77
4181,2241.375,23.5,22,39,0.0,1,59.77,1.0,1.0,1.0,170.625,-59.77
4182,2241.375,23.5,22,39,0.0,1,59.77,1.0,1.0,1.0,170.625,-59.77
4183,2254.875,23.5,22,39,0.0,1,59.77,1.0,1.0,1.0,170.625,-59.77
4184,676.125,19.3,22,39,0.0,1,59.77,1.0,1.0,1.0,170.625,-59.77
4185,2241.375,165.0,23,39,0.6,1,59.77,1.0,1.0,1.0,299.475,-59.77
4186,2241.375,23.5,23,39,0.0,1,59.77,1.0,1.0,1.0,299.475,-59.77
4187,2241.375,23.5,23,39,0.0,1,59.77,1.0,1.0,1.0,299.475,-59.77
4188,2241.375,23.5,23,39,0.0,1,59.77,1.0,1.0,1.0,299.475,-59.77
4189,2241.375,23.5,23,39,0.0,1,59.77,1.0,1.0,1.0,299.475,-59.77
4190,2241.375,23.5,23,39,0.0,1,59.77,1.0,1.0,1.0,299.475,-59.77
4191,2241.375,23.5,23,39,0.0,1,59.77,1.0,1.0,1.0,299.475,-59.77
4192,2241.375,23.5,23,39,0.0,1,59.77,1.0,1.0,1.0,299.475,-59.77
4193,2241.375,23.5,23,39,0.0,1,59.77,1.0,1.0,1.0,299.475,-59.77
4194,2241.375,23.5,23,39,0.0,1,59.77,1.0,1.0,1.0,299.475,-59.77
4195,2254.875,23.5,23,39,0.0,1,59.77,1.0,1.0,1.0,299.475,-59.77
4196,676.125,19.3,23,39,0.0,1,59.77,1.0,1.0,1.0,299.475,-59.77
4197,2241.375,165.0,24,39,0.6,1,59.77,1.0,1.0,1.0,281.175,-59.77
4198,2241.375,23.5,24,39,0.0,1,59.77,1.0,1.0,1.0,281.175,-59.77
4199,2241.375,23.5,24,39,0.0,1,59.77,1.0,1.0,1.0,281.175,-59.77
4200,2241.375,23.5,24,39,0.0,1,59.77,1.0,1.0,1.0,281.175,-59.77
4201,2241.375,23.5,24,39,0.0,1,59.77,1.0,1.0,1.0,281.175,-59.77
4202,2241.375,23.5,24,39,0.0,1,59.77,1.0,1.0,1.0,281.175,-59.77
4203,2241.375,23.5,24,39,0.0,1,59.77,1.0,1.0,1.0,281.175,-59.77
4204,2241.375,23.5,24,39,0.0,1,59.77,1.0,1.0,1.0,281.175,-59.77
4205,2241.375,23.5,24,39,0.0,1,59.77,1.0,1.0,1.0,281.175,-59.77
4206,2241.375,23.5,24,39,0.0,1,59.77,1.0,1.0,1.0,281.175,-59.77
4207,2254.875,23.5,24,39,0.0,1,59.77,1.0,1.0,1.0,281.175,-59.77
4208,676.125,19.3,24,39,0.0,1,59.77,1.0,1.0,1.0,281.175,-59.77
4209,676.125,-421.0,1,40,0.6,1,74.98,0.0,-0.0,1.0,63.825,-74.98
4210,676.125,-421.0,2,40,0.6,1,74.98,0.0,-0.0,1.0,190.875,-74.98
4211,676.125,-421.0,3,40,0.6,1,74.98,0.0,-0.0,1.0,170.625,-74.98
4212,676.125,-421.0,4,40,0.6,1,74.98,0.0,-0.0,1.0,177.975,-74.98
4213,676.125,-421.0,5,40,0.6,1,74.98,0.0,-0.0,1.0,676.125,-74.98
4214,281.175,-30.0,6,40,0.6,1,74.98,1.0,1.0,1.0,637.875,-74.98
4215,676.125,-391.0,6,40,0.0,1,74.98,0.0,-0.0,1.0,637.875,-74.98
4216,281.175,-60.0,7,40,0.6,1,74.98,1.0,1.0,1.0,637.725,-74.98
4217,676.125,-361.0,7,40,0.0,1,74.98,0.0,-0.0,1.0,637.725,-74.98
4218,281.175,-165.0,8,40,0.6,1,74.98,1.0,1.0,1.0,308.925,-74.98
4219,281.175,-23.5,8,40,0.0,1,74.98,1.0,1.0,1.0,308.925,-74.98
4220,281.175,-11.5,8,40,0.0,1,74.98,1.0,1.0,1.0,308.925,-74.98
4221,676.125,-221.0,8,40,0.0,1,74.98,0.0,-0.0,1.0,308.925,-74.98
4222,281.175,-165.0,9,40,0.6,1,74.98,0.0,-0.0,1.0,207.225,-74.98
4223,281.175,-23.5,9,40,0.0,1,74.98,0.0,-0.0,1.0,207.225,-74.98
4224,281.175,-23.5,9,40,0.0,1,74.98,0.0,-0.0,1.0,207.225,-74.98
4225,281.175,-23.5,9,40,0.0,1,74.98,0.0,-0.0,1.0,207.225,-74.98
4226,281.175,-23.5,9,40,0.0,1,74.98,0.0,-0.0,1.0,207.225,-74.98
4227,281.175,-23.5,9,40,0.0,1,74.98,0.0,-0.0,1.0,207.225,-74.98
4228,281.175,-23.5,9,40,0.0,1,74.98,0.0,-0.0,1.0,207.225,-74.98
4229,281.175,-23.5,9,40,0.0,1,74.98,0.0,-0.0,1.0,207.225,-74.98
4230,281.175,-23.5,9,40,0.0,1,74.98,0.0,-0.0,1.0,207.225,-74.98
4231,281.175,-23.5,9,40,0.0,1,74.98,0.0,-0.0,1.0,207.225,-74.98
4232,281.175,-23.5,9,40,0.0,1,74.98,0.0,-0.0,1.0,207.225,-74.98
4233,676.125,-21.0,9,40,0.0,1,74.98,0.0,-0.0,1.0,207.225,-74.98
4234,281.175,-165.0,10,40,0.6,1,74.98,0.0,-0.0,1.0,207.225,-74.98
4235,281.175,-23.5,10,40,0.0,1,74.98,0.0,-0.0,1.0,207.225,-74.98
4236,281.175,-23.5,10,40,0.0,1,74.98,0.0,-0.0,1.0,207.225,-74.98
4237,281.175,-23.5,10,40,0.0,1,74.98,0.0,-0.0,1.0,207.225,-74.98
4238,281.175,-23.5,10,40,0.0,1,74.98,0.0,-0.0,1.0,207.225,-74.98
4239,281.175,-23.5,10,40,0.0,1,74.98,0.0,-0.0,1.0,207.225,-74.98
4240,281.175,-23.5,10,40,0.0,1,74.98,0.0,-0.0,1.0,207.225,-74.98
4241,281.175,-23.5,10,40,0.0,1,74.98,0.0,-0.0,1.0,207.225,-74.98
4242,281.175,-23.5,10,40,0.0,1,74.98,0.0,-0.0,1.0,207.225,-74.98
4243,281.175,-23.5,10,40,0.0,1,74.98,0.0,-0.0,1.0,207.225,-74.98
4244,281.175,-23.5,10,40,0.0,1,74.98,0.0,-0.0,1.0,207.225,-74.98
4245,676.125,-21.0,10,40,0.0,1,74.98,0.0,-0.0,1.0,207.225,-74.98
4246,281.175,-165.0,11,40,0.6,1,74.98,0.0,-0.0,1.0,207.225,-74.98
4247,281.175,-23.5,11,40,0.0,1,74.98,0.0,-0.0,1.0,207.225,-74.98
4248,281.175,-23.5,11,40,0.0,1,74.98,0.0,-0.0,1.0,207.225,-74.98
4249,281.175,-23.5,11,40,0.0,1,74.98,0.0,-0.0,1.0,207.225,-74.98
4250,281.175,-23.5,11,40,0.0,1,74.98,0.0,-0.0,1.0,207.225,-74.98
4251,281.175,-23.5,11,40,0.0,1,74.98,0.0,-0.0,1.0,207.225,-74.98
4252,281.175,-23.5,11,40,0.0,1,74.98,0.0,-0.0,1.0,207.225,-74.98
4253,281.175,-23.5,11,40,0.0,1,74.98,0.0,-0.0,1.0,207.225,-74.98
4254,281.175,-23.5,11,40,0.0,1,74.98,0.0,-0.0,1.0,207.225,-74.98
4255,281.175,-23.5,11,40,0.0,1,74.98,0.0,-0.0,1.0,207.225,-74.98
4256,281.175,-23.5,11,40,0.0,1,74.98,0.0,-0.0,1.0,207.225,-74.98
4257,676.125,-21.0,11,40,0.0,1,74.98,0.0,-0.0,1.0,207.225,-74.98
4258,281.175,-165.0,12,40,0.6,1,74.98,0.0,-0.0,1.0,207.225,-74.98
4259,281.175,-23.5,12,40,0.0,1,74.98,0.0,-0.0,1.0,207.225,-74.98
4260,281.175,-23.5,12,40,0.0,1,74.98,0.0,-0.0,1.0,207.225,-74.98
4261,281.175,-23.5,12,40,0.0,1,74.98,0.0,-0.0,1.0,207.225,-74.98
